Country Name,Country Code,Indicator Name,Indicator Code,2015,2016,2017,2018,2019,2020,2021,2022,2023
Cote d'Ivoire,CIV,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,1.454587203,1.300996514,1.626640637,1.687485423,2.00143362,2.557588172,2.236145766,2.867009467,3.103620307
Cameroon,CMR,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,2.090294895,2.275026094,3.433762074,2.971595527,3.345542833,3.511102198,2.579678228,2.745071502,1.946322431
"Congo, Dem. Rep.",COD,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,7.399351625,5.784131775,6.204796956,5.481164012,5.739975126,7.131210665,6.771001213,5.281760545,6.697232078
"Congo, Rep.",COG,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,0.7178903,0.82499956,1.040718044,1.050515118,1.41262639,1.902745279,1.560211416,4.996118128,2.595117242
Colombia,COL,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,0.468096873,0.395751097,0.277420469,0.546430478,0.276802172,0.698331914,0.607662444,0.564767859,0.288995027
Comoros,COM,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,6.779173283,5.277490777,6.209763019,7.608629472,6.201664709,10.84585995,11.97162829,10.80644617,11.56896682
Cabo Verde,CPV,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,9.063466933,6.436905958,6.354614102,3.904676537,6.920382957,8.932383149,7.237820982,3.781853339,4.053174733
Costa Rica,CRI,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,0.206002217,0.178696408,0.173080124,0.168398039,0.094471499,0.357214244,0.13266977,0.997491225,0.17966571
Caribbean small states,CSS,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,0.329806929,0.340484942,0.396847136,0.611452457,0.8510004,1.081780169,1.167142608,,
Cuba,CUB,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,0.648681877,2.995028699,0.769370278,0.76061795,0.488835232,,,,
Curacao,CUW,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,,,
Cayman Islands,CYM,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,,,
Cyprus,CYP,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,,,
Czechia,CZE,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,,,
Germany,DEU,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,,,
Djibouti,DJI,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,7.232564489,7.340797253,5.41020686,6.466920584,8.804811397,8.560949533,5.348894036,1.676207086,5.531522325
Dominica,DMA,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,2.086491216,1.446307003,3.392638117,4.2790569,8.095845851,11.96307033,14.03465782,9.508306962,7.98882793
Denmark,DNK,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,,,
Dominican Republic,DOM,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,0.411525455,0.244405124,0.156369848,0.109832083,0.154765745,0.502478444,0.498565042,0.337294433,0.576772866
Algeria,DZA,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,0.038732322,0.08047903,0.093057158,0.075951874,0.091266107,0.13018904,0.118767112,0.098174952,0.082902001
East Asia & Pacific (excluding high income),EAP,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,0.063356041,0.056157574,0.055908789,0.049317118,0.040976358,0.072219631,0.050443995,0.044955341,0.050065387
Early-demographic dividend,EAR,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,0.446360959,0.487143965,0.469049021,0.503819899,0.458120436,0.58027269,0.524521468,,
East Asia & Pacific,EAS,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,0.038286647,0.033490123,0.034143437,0.030940081,0.026061329,0.046370402,0.033610405,0.030871465,0.034367621
Europe & Central Asia (excluding high income),ECA,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,0.574831789,0.684818619,0.669864908,0.575324291,0.501202827,0.726431225,0.626810509,2.035008875,2.247391564
Europe & Central Asia,ECS,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,0.041808212,0.047675674,0.045164357,0.035361918,0.031807888,0.046289364,0.039869402,0.141465711,0.17082438
Ecuador,ECU,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,0.333156623,0.254406802,0.206768999,0.386278438,0.486092336,0.37324832,0.286500513,0.330583314,0.468776174
"Egypt, Arab Rep.",EGY,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,0.779979711,0.743161059,0.013580253,0.811870324,0.555010376,0.419690389,1.962986425,1.262277697,0.126798708
Euro area,EMU,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,,,
Eritrea,ERI,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,,,
Spain,ESP,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,,,
Estonia,EST,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,,,
Ethiopia,ETH,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,5.035045399,5.515394349,5.074408707,5.889674192,4.906956965,4.957103551,3.678975775,3.906742236,
European Union,EUU,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,,,
Fragile and conflict affected situations,FCS,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,2.577061793,3.223862907,3.402059295,3.451512143,3.08781421,3.856611904,3.538493918,,
Finland,FIN,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,,,
Fiji,FJI,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,2.33012897,2.520645121,2.959165104,2.316816577,2.607253916,4.730445401,15.11070309,7.674152886,3.707106152
France,FRA,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,,,
Faroe Islands,FRO,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,21.65584756,13.3856942,24.00436588,24.55744194,20.92721416,40.69568061,30.01535533,32.81845706,25.77067005
Gabon,GAB,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,0.74900616,0.321802625,0.760411408,0.742566851,0.753985046,0.37617171,0.585884996,0.708174102,0.288741793
United Kingdom,GBR,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,,,
Georgia,GEO,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,3.016937447,3.138289976,2.853192315,3.419346948,2.927921643,6.830153046,4.355502037,1.620869513,1.286511607
Ghana,GHA,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,3.692317775,2.444605445,2.200839738,1.662127323,1.390598107,3.117334882,1.608413857,1.445017655,2.084490225
Gibraltar,GIB,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,,,
Guinea,GIN,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,6.235147388,6.675422085,4.596430158,5.601560149,4.222246985,5.21571276,3.627114779,2.567558878,2.596964457
"Gambia, The",GMB,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,8.470437582,6.311491933,19.26482955,14.26334504,10.69131682,16.91918065,12.68180539,12.5329494,14.4831339
Guinea-Bissau,GNB,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,8.072225239,15.58703694,7.636525951,10.21956313,7.025638021,8.703964485,9.000624337,8.099704862,9.039582113
Equatorial Guinea,GNQ,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,0.075271428,0.079490023,0.077102701,0.067054801,0.757097108,0.099238714,0.155929318,0.139056938,0.134340804
Greece,GRC,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,,,
Grenada,GRD,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,2.73647623,0.888978342,0.581392998,3.013623142,1.344019981,7.160913842,6.654567271,-8.168531274,3.247982855
Greenland,GRL,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,,,
Guatemala,GTM,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,0.67758975,0.410729229,0.52316296,0.55608692,0.51394694,0.621928535,0.609928933,0.469561001,0.436383816
Guam,GUM,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,,,
Guyana,GUY,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,0.74662619,1.578212637,1.095897663,2.221950975,2.21009039,0.991588887,2.172360021,2.249233453,1.036060017
High income,HIC,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,0.000567516,0.000852847,0.000702698,0.000668143,0.000601913,0.000941223,0.000636063,0.001626924,0.001106974
"Hong Kong SAR, China",HKG,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,,,
Honduras,HND,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,2.765265714,2.0417144,2.036059354,2.999043994,1.975939511,5.458935298,2.400689224,2.722994717,1.73430028
Heavily indebted poor countries (HIPC),HPC,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,5.664247965,5.480372648,5.572073908,5.375230325,5.342625311,6.738811107,5.57955843,,
Croatia,HRV,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,,,
Haiti,HTI,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,7.02377093,7.591337834,6.476097386,6.18150331,4.626372376,6.115530962,4.557732054,4.433926765,5.427676292
Hungary,HUN,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,,,
IBRD only,IBD,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,0.119168261,0.124713785,0.110144264,0.093512647,0.079329369,0.115399166,0.111079685,,
IDA & IBRD total,IBT,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,0.343243131,0.354326439,0.347404952,0.331692524,0.314117107,0.410526538,0.343360953,,
IDA total,IDA,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,3.043951797,3.13858606,3.375642541,3.378278545,3.266970235,4.038708088,3.45821367,,
IDA blend,IDB,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,1.091301331,1.048916147,1.14781071,1.055106821,1.173889982,1.492219925,1.304819923,,
Indonesia,IDN,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,-0.003419155,-0.012003628,0.028490383,0.095201879,-0.063881244,0.117593215,0.054317431,0.052021715,0.086527955
IDA only,IDX,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,5.040323801,5.043657267,5.314227697,5.382307655,5.024526877,6.032198671,5.144480782,,
Isle of Man,IMN,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,,,
India,IND,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,0.152672881,0.118097798,0.121935868,0.092071717,0.090849882,0.068047597,0.100217117,0.085395205,0.066223407
Not classified,INX,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,,,
Ireland,IRL,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,,,
"Iran, Islamic Rep.",IRN,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,0.027082563,0.025282757,0.028641606,0.041513565,0.061628424,0.090360234,0.079538908,0.073874441,0.059640936
Iraq,IRQ,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,0.897350383,1.385072558,1.565054931,1.019712454,0.89973101,1.318002558,0.871366376,0.548443348,0.743907468
Iceland,ISL,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,,,
Israel,ISR,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,,,
Italy,ITA,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,,,
Jamaica,JAM,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,0.429651055,0.199126279,0.427767941,0.662753628,0.818317292,0.507927681,0.42105056,0.577032706,0.451624503
Jordan,JOR,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,5.611615521,6.891091595,7.196934444,5.851370558,6.046204725,7.150709505,7.45810217,4.118445362,5.589165404
Japan,JPN,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,,,
Kazakhstan,KAZ,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,0.04728833,0.050701551,0.040016273,0.050855755,0.034357685,0.048135772,0.033846559,0.03734548,0.033619772
Kenya,KEN,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,3.898335767,2.96509842,3.081960588,2.74303239,3.212523067,3.991325722,2.938441383,2.342162728,2.445386716
Kyrgyz Republic,KGZ,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,12.07181844,8.047427933,6.342217591,5.472900983,5.173418256,5.928164865,5.259220318,6.196755461,2.939416823
Cambodia,KHM,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,2.929657159,2.855810077,3.034729867,2.461946993,2.76116394,4.078461106,3.876228416,4.029101411,3.820989342
Kiribati,KIR,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,17.42942611,17.57914822,19.58425613,19.8182058,13.75493259,15.37507329,16.28758748,22.09309624,20.67133835
St. Kitts and Nevis,KNA,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,,,
"Korea, Rep.",KOR,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,,,
Kuwait,KWT,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,,,
Latin America & Caribbean (excluding high income),LAC,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,0.200414159,0.249297195,0.169572767,0.211959987,0.178801338,0.300951989,0.242806692,0.231144263,0.185600275
Lao PDR,LAO,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,3.417435887,2.623151895,2.970680087,3.392142455,3.526303953,2.973532747,3.249540064,3.824495992,3.505714926
Lebanon,LBN,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,1.953855025,2.243896693,2.467007989,2.644226402,2.457672635,4.634891863,6.615928209,7.081289383,8.735629765
Liberia,LBR,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,37.13698974,26.27761148,20.45412409,19.89291329,19.64275539,22.62443451,18.45694789,12.94282761,13.66630964
Libya,LBY,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,0.315032644,0.354282003,0.631026065,0.390672295,0.414591017,0.622140908,0.996362821,0.616816358,0.793826242
St. Lucia,LCA,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,0.829975003,0.866320845,0.817275787,0.436932927,1.629637071,6.706834484,5.541831534,1.560211967,1.606835842
Latin America & Caribbean,LCN,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,0.170574736,0.211050819,0.144230676,0.178889185,0.150905046,0.251944789,0.20318738,0.195713024,0.157242595
Least developed countries: UN classification,LDC,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,4.652730364,4.569303622,4.730516876,4.91810251,4.560093566,5.477076819,4.72086773,,
Low income,LIC,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,8.855455275,11.10337808,12.24055772,13.00219842,11.85707283,14.38673615,13.18173172,9.732248546,10.82998991
Liechtenstein,LIE,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,,,
Sri Lanka,LKA,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,0.535713389,0.435256701,0.343462395,-0.268631697,0.222993671,0.267429104,0.179454135,0.016966062,1.019150923
Lower middle income,LMC,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,0.949147522,0.880786016,0.853982752,0.781520768,0.786138729,0.987663562,0.919662763,0.807486509,0.79464669
Low & middle income,LMY,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,0.568694852,0.607124453,0.577445824,0.548317271,0.522333173,0.642891791,0.578112828,0.661549736,0.675627693
