Country Name,Country Code,Indicator Name,Indicator Code,2015,2016,2017,2018,2019,2020,2021,2022,2023
Hungary,HUN,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,,,,,,,,,
IBRD only,IBD,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,2.776090042,5.986379945,6.270528556,9.759164414,11.75899587,12.41911734,12.51447873,13.12193421,13.12357893
IDA & IBRD total,IBT,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,2.537319761,4.627542457,4.820586871,7.09143109,8.266975687,8.69482977,8.776372472,9.165642589,9.169770605
IDA total,IDA,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,2.100381783,2.140936082,2.167264258,2.209609133,2.072006277,2.087809655,2.099620535,2.099182746,2.10774626
IDA blend,IDB,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0.489261584,0.49249769,0.49249769,0.492970114,0.4705891,0.473434539,0.473434539,0.471414083,0.471414083
Indonesia,IDN,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,2.9,2.9,2.9,3.1,3.1,3.1,3.1,3.1,3.1
IDA only,IDX,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,2.564131497,2.615427577,2.649334134,2.703731702,2.514982153,2.534369891,2.549447836,2.549447836,2.560380146
Isle of Man,IMN,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,,,,0,0,0,,,
India,IND,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Not classified,INX,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,,,,,,,,,
Ireland,IRL,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3
"Iran, Islamic Rep.",IRN,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,1,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Iraq,IRQ,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0,0,0,0,0,0,0,0,0
Iceland,ISL,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
Israel,ISR,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0,0,0,0,0,0,0,0,0
Italy,ITA,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,5.6,8.8,8.8,8.8,8.8,9.7,10.6,10.6,10.6
Jamaica,JAM,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
Jordan,JOR,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,35.6,35.6,35.7,35.6,35.7,1,1,1,1
Japan,JPN,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0.5,8.2,8.2,8.2,8.2,8.2,13.9,13.9,13.9
Kazakhstan,KAZ,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,1,1,1,1,1,50.7,50.7,50.7,50.7
Kenya,KEN,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,0.6,0.8,0.8,0.8,0.8,0.8,0.8,0.7,0.7
Kyrgyz Republic,KGZ,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,,,,,,,,,
