Country Name,Country Code,Indicator Name,Indicator Code,2015,2016,2017,2018,2019,2020,2021,2022,2023
Early-demographic dividend,EAR,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,,,,,,,,,
East Asia & Pacific,EAS,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,73.67976608,74.463169,75.23778126,75.99495772,76.73504093,77.4380417,78.09567745,78.44703894,
Europe & Central Asia (excluding high income),ECA,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,79.61453991,,,,,,,,
Europe & Central Asia,ECS,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,91.35573728,91.49547716,91.63908594,91.75496939,91.87039462,91.95001052,91.98858294,91.87324787,
Ecuador,ECU,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,65.37367358,65.83156109,66.18117227,66.39469848,66.60985713,66.8266653,67.04490248,67.08951177,
"Egypt, Arab Rep.",EGY,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,,,,,,,,,
Euro area,EMU,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,98.20727853,98.2189104,98.21902447,98.21569419,98.21743551,98.21498281,98.20965297,98.23346986,
Eritrea,ERI,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,,,,,,,,,
Spain,ESP,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,99.54764388,99.55036583,99.55311879,99.55587388,99.55867593,99.56148003,99.56429638,99.56714264,
Estonia,EST,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,96.84609675,96.87794315,96.91004806,96.94275048,96.97601045,96.99838838,97.00866426,97.01938262,
Ethiopia,ETH,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,9.841514787,10.30899722,10.79194711,11.29107585,11.80605257,12.33620328,12.88151333,13.23789824,
European Union,EUU,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,96.77277814,96.79839748,96.81346557,96.82624746,96.83560468,96.81730811,96.78685822,96.81700873,
Fragile and conflict affected situations,FCS,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,29.78649674,30.03335086,30.27453988,30.52487599,30.78249807,31.00019536,31.20088733,,
Finland,FIN,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,99.63062605,99.63187158,99.63312866,99.63454783,99.63615198,99.63792536,99.63990231,99.64202706,
Fiji,FJI,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,40.96399284,41.09425656,41.22415871,41.35394899,41.48286371,41.61064922,41.73755481,41.86358122,
France,FRA,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,98.84819803,98.97879003,99.11024776,99.2425569,99.37573798,99.50978126,99.64470644,99.70414541,
Faroe Islands,FRO,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,,,,,,,,,
Gabon,GAB,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,,,,,,,,,
United Kingdom,GBR,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,99.88903783,99.87690775,99.86478467,99.85265697,99.84052717,99.82840528,99.81627467,99.80414701,
Georgia,GEO,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,67.36835529,67.61461817,67.86279832,68.11381489,68.36719636,68.62339333,68.88145941,69.14185103,
Ghana,GHA,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,33.24960007,35.01281064,36.80340458,38.62106817,40.46504862,42.33545616,43.59805752,44.4680832,
Gibraltar,GIB,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,100,100,100,100,100,100,100,100,
Guinea,GIN,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,,,,,,,,,
"Gambia, The",GMB,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,42.34881259,43.85727512,44.66125551,45.28106359,45.89241164,46.495303,47.089187,47.67465253,
Guinea-Bissau,GNB,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,22.16103864,22.4392223,22.71408426,22.98561593,23.25327748,23.51680188,23.77591801,23.87160184,
Equatorial Guinea,GNQ,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,,,,,,,,,
Greece,GRC,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,99.18443382,99.13363639,99.08283228,99.03203613,98.98123734,98.93044159,98.87963707,98.87964129,
Grenada,GRD,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,89.91768,89.91768,89.91768,,,,,,
Greenland,GRL,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,,,,,,,,,
Guatemala,GTM,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,54.20601274,54.72614117,54.98538841,55.24571218,55.50661617,55.76823686,56.03049355,56.29330505,
Guam,GUM,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,99.05979173,99.05979173,99.05979173,99.05979173,99.05979173,99.05979173,99.05979173,99.05979173,
Guyana,GUY,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,,,,,,,,,
High income,HIC,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,95.20316863,95.28829282,95.36591047,95.43824795,95.51055744,95.58504001,94.20167625,94.3030606,
"Hong Kong SAR, China",HKG,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,99.98401765,100,100,100,100,100,100,100,
Honduras,HND,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,62.13795006,62.59683672,63.05179069,63.50249663,63.94898613,64.39129479,64.82911437,65.20679694,
Heavily indebted poor countries (HIPC),HPC,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,,,,,,,,,
Croatia,HRV,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,,,,,,,,,
Haiti,HTI,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,,,,,,,,,
Hungary,HUN,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,91.62311446,93.1266726,94.62444145,96.14338385,97.62955066,99.10948171,99.99999885,100,
IBRD only,IBD,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,,,,,,,,,
IDA & IBRD total,IBT,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,,,,,,,,,
IDA total,IDA,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,32.27265094,32.75865525,33.24585888,33.74365043,34.2496401,34.72978943,35.06354778,35.39246015,
IDA blend,IDB,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,37.13121016,37.92779991,38.72983808,39.53160842,40.35275657,41.16089341,41.90127295,42.60272639,
Indonesia,IDN,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,28.28921669,28.57923081,28.8665952,29.15155757,29.43391674,29.71391558,29.99125244,30.26616672,
IDA only,IDX,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,29.11906014,29.41205115,29.70392725,30.01122169,30.31952651,30.59501147,30.6366934,30.77772308,
Isle of Man,IMN,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,97.33945684,97.67640679,98.01391507,98.35198168,98.69060662,99.02978988,99.36953147,99.70983139,
India,IND,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,,,,,,,,,
Not classified,INX,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,,,,,,,,,
Ireland,IRL,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,95.28813235,95.37613768,95.46347295,95.55008231,95.70191911,95.85353668,95.99583147,95.99140504,
"Iran, Islamic Rep.",IRN,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,93.21732963,93.37181289,93.52265578,93.66971397,93.81299012,93.95266104,94.08863277,94.22125147,
Iraq,IRQ,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,57.4300489,57.91293384,58.39519561,58.87657216,59.35663083,59.66446215,59.70278242,59.74263127,
Iceland,ISL,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,98.18356382,98.71876069,99.25395617,99.7891572,99.99999846,100,100,100,
Israel,ISR,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,99.57181602,99.5574612,99.54309754,99.52872333,99.51434274,99.49995773,99.48556442,99.47115604,
Italy,ITA,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,94.25135524,93.99455563,93.73775601,93.4809564,93.22415679,92.96735717,92.71055756,92.71055756,
Jamaica,JAM,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,,,,,,,,,
Jordan,JOR,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,74.81073446,76.98949067,79.1695333,81.35081297,83.53325411,85.71683911,85.71292166,85.70913102,
Japan,JPN,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,98.37442062,98.42175614,98.46909942,98.51645046,98.56380928,98.61117586,98.6585502,98.6585502,
Kazakhstan,KAZ,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,86.08145414,87.68541872,89.30042104,89.30981823,89.32126354,89.33464371,89.34996923,,
Kenya,KEN,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,,,,,,,,,
Kyrgyz Republic,KGZ,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,66.93499942,68.75853887,70.52172884,72.30861609,74.11661399,76.33853729,76.4097769,76.4871521,
Cambodia,KHM,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,24.90960296,25.50104015,26.0948804,26.69338329,27.29620993,27.90376664,28.46830325,29.13127957,
Kiribati,KIR,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,12.86518056,13.08850358,13.31110747,13.53319849,13.75472054,13.97534671,14.19515155,14.41407467,
St. Kitts and Nevis,KNA,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,,,,,,,,,
"Korea, Rep.",KOR,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,98.58375641,98.6926964,98.80168207,98.9107134,99.01979041,99.12891308,99.21021813,99.2801236,
Kuwait,KWT,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,100,100,100,100,100,100,100,100,
Latin America & Caribbean (excluding high income),LAC,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,65.14279284,65.57778431,66.05143324,66.47800067,66.89224482,67.27298918,67.82022087,68.12300316,
Lao PDR,LAO,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,15.87680813,16.30479083,16.73258156,17.16016894,17.58769597,17.68190382,17.77669824,17.87207557,
Lebanon,LBN,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,46.88244688,47.10933672,47.33622656,47.5631164,47.7,47.7,47.7,47.7,
Liberia,LBR,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,,,,,,,,,
