Country Name,Country Code,Indicator Name,Indicator Code,2015,2016,2017,2018,2019,2020,2021,2022,2023
Comoros,COM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.473,64.792,65.127,65.401,65.662,65.756,65.201,66.481,66.777
Cabo Verde,CPV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.096,74.35,74.71,74.84,75.449,73.818,74.424,75.907,76.059
Costa Rica,CRI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.407,79.988,79.994,80.09,80.296,79.725,78.05,79.316,80.799
Caribbean small states,CSS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.86410217,72.05163612,72.17310416,72.2210854,72.12926048,71.93943593,69.92281075,72.83229211,73.171645
Cuba,CUB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.745,77.571,77.3,77.426,77.413,77.407,73.201,77.629,78.085
Curacao,CUW,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.482,76.322,76.423,76.493,76.492,76.501,75.686,76.729,76.8
Cayman Islands,CYM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.119,78.367,78.615,78.835,79.052,79.23,79.3,79.984,80.358
Cyprus,CYP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.464,81.534,81.543,81.556,81.454,81.23,80.573,80.434,81.648
Czechia,CZE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.57804878,79.02682927,78.97804878,79.02926829,79.22926829,78.22682927,77.22195122,78.92926829,79.87804878
Germany,DEU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.64146341,80.9902439,80.99268293,80.89268293,81.29268293,81.04146341,80.7902439,80.60804878,80.54146341
Djibouti,DJI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.833,63.335,63.71,64.105,64.381,64.2,63.83,65.54,65.987
Dominica,DMA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.968,71.189,68.62,71.378,71.305,71.269,69.832,71.081,71.132
Denmark,DNK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.70243902,80.85365854,81.10243902,80.95365854,81.45121951,81.60243902,81.40487805,81.30487805,81.85365854
Dominican Republic,DOM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.982,72.889,73.37,73.555,73.112,72.636,71.757,74.211,73.72
Algeria,DZA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.159,75.31,75.431,75.555,75.682,73.257,75.208,76.129,76.261
East Asia & Pacific (excluding high income),EAP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.95112438,75.15591177,75.23967149,75.57828618,75.76896903,75.69763933,75.27814184,75.93254094,75.88068309
Early-demographic dividend,EAR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.63054844,69.94848371,70.27299494,70.54866599,70.84240646,69.88013085,68.17909948,71.43045525,71.79624498
East Asia & Pacific,EAS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.79260102,75.98701667,76.07899236,76.39142294,76.58626193,76.54343761,76.15300938,76.67678344,76.65951833
Europe & Central Asia (excluding high income),ECA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.75827079,74.03492739,74.40749451,74.59766981,74.82118659,73.55895735,72.88743297,74.57862234,74.79871528
Europe & Central Asia,ECS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.3311423,77.68151958,77.89930497,78.0322195,78.3042684,77.17574845,76.72872669,77.83611309,78.38701832
Ecuador,ECU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.222,76.094,76.22,77.248,77.286,72.004,72.746,76.577,77.392
"Egypt, Arab Rep.",EGY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.135,70.437,70.709,70.974,71.213,69.79,68.976,71.01,71.633
Euro area,EMU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.51939912,81.90758749,81.88400856,82.00276026,82.28042116,81.48735717,81.58393304,81.62122375,82.19200762
Eritrea,ERI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.909,66.242,66.612,66.979,67.306,66.98,66.94,67.789,68.624
Spain,ESP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.83170732,83.32926829,83.28292683,83.43170732,83.83170732,82.23170732,83.17804878,83.13414634,83.88292683
